ldr_dc,ldr_db,ldr_ec,ldr_eb,az,el
597,1,1769,0,21,150
595,5,1820,1,22,150
591,13,1839,0,23,150
595,2,1871,1,24,150
587,5,1850,3,25,150
589,5,1855,2,26,150
584,5,1819,0,27,150
583,4,1741,0,28,150
581,12,1669,0,29,150
585,7,1614,0,30,150
575,3,1545,0,31,150
583,8,1495,0,32,150
580,10,1420,0,33,150
581,13,1351,0,34,150
581,12,1298,4,35,150
583,10,1255,2,36,150
573,10,1181,7,37,150
572,13,1076,7,38,150
568,16,935,7,39,150
573,22,827,18,40,150
568,18,695,18,41,150
572,25,573,33,41,150
569,19,485,51,41,150
579,34,425,79,40,150
579,27,379,109,39,150
581,39,343,148,38,150
583,43,309,189,37,150
585,52,299,223,36,150
586,47,279,265,36,150
587,57,281,308,36,150
583,59,263,343,36,150
587,58,233,406,36,150
587,51,213,455,36,150
590,69,189,504,36,150
588,61,169,565,36,150
589,69,151,601,36,150
587,64,135,623,37,150
591,61,123,659,38,150
591,71,111,663,39,150
590,62,117,669,40,150
589,70,110,669,41,150
589,63,105,675,42,150
591,63,91,687,43,150
589,59,94,679,44,150
589,59,88,685,45,150
588,59,81,685,46,150
589,73,79,669,46,150
587,55,73,667,46,150
583,58,69,657,46,150
585,53,74,638,46,150
583,51,75,623,46,150
585,53,83,605,46,150
583,54,84,599,46,150
583,55,85,583,46,150
583,56,87,573,46,150
583,54,99,567,46,150
583,55,99,569,46,150
581,62,114,553,46,150
581,55,139,552,46,150
583,69,139,540,46,150
580,73,155,533,46,150
581,75,173,519,46,150
579,83,200,489,46,150
575,73,225,456,46,150
573,77,243,428,46,150
574,78,249,405,46,150
569,75,270,380,46,150
569,71,283,367,46,150
567,71,269,359,46,150
567,63,248,363,46,150
567,61,255,339,46,150
564,57,253,319,46,150
565,49,217,359,46,150
564,46,201,391,46,150
566,48,171,434,46,150
567,35,148,500,46,150
567,37,137,553,46,150
569,31,117,588,47,150
569,33,107,651,48,150
571,25,91,727,49,150
572,25,87,748,50,149
574,21,67,851,51,148
581,23,63,914,52,147
579,22,57,1059,53,146
585,7,46,1159,54,145
581,27,45,1119,55,144
581,23,60,1047,56,143
581,41,63,987,57,142
579,43,75,883,58,141
571,41,92,788,59,140
571,35,83,701,60,140
565,40,99,647,61,140
559,37,93,613,62,140
566,41,106,535,62,140
563,39,109,473,62,141
563,39,122,439,62,142
559,36,139,389,62,143
562,38,168,338,62,144
557,23,187,285,61,145
555,31,218,245,60,146
551,30,231,227,59,147
552,29,248,190,58,148
554,18,271,175,57,149
557,27,344,147,57,150
549,22,371,127,57,150
549,18,378,121,57,150
543,23,389,116,57,150
547,19,397,101,57,150
543,28,393,89,57,150
543,13,411,90,57,150
541,16,421,71,57,150
542,12,415,75,57,150
541,13,424,73,57,150
541,8,431,53,57,150
539,8,445,51,57,150
541,8,457,39,57,150
539,10,477,19,57,150
539,11,491,29,57,150
537,23,522,28,57,150
537,9,503,26,57,150
537,7,523,31,57,150
539,8,539,29,57,150
535,7,555,21,57,150
536,7,569,16,57,150
533,0,594,14,57,150
537,9,605,15,57,150
535,6,615,6,57,150
533,10,581,11,57,150
529,7,507,22,57,150
531,15,431,21,57,150
529,24,339,69,56,150
533,16,250,139,55,150
536,23,183,337,55,150
548,30,126,676,56,150
556,28,93,979,57,149
563,33,73,1131,58,148
563,35,57,1242,59,147
567,37,53,1277,60,146
567,37,45,1353,61,145
568,31,39,1433,62,144
571,35,24,1527,63,143
575,36,21,1576,64,142
575,29,35,1561,65,141
571,41,20,1626,66,140
581,24,13,1645,67,139
581,39,11,1641,68,138
580,38,11,1671,69,137
584,30,8,1719,70,136
585,30,23,1700,71,135
584,35,11,1684,72,134
581,41,17,1678,73,133
583,44,18,1630,74,132
583,43,18,1657,75,131
583,50,18,1619,76,130
581,57,37,1611,77,129
583,51,18,1597,78,128
581,54,22,1623,79,127
581,59,23,1625,80,126
575,59,22,1609,81,125
583,59,23,1619,82,124
579,68,25,1613,83,123
583,63,22,1625,84,122
579,63,23,1623,85,121
581,69,26,1619,86,120
571,71,17,1611,87,119
580,76,22,1635,88,118
573,78,24,1618,89,117
581,79,21,1619,90,116
580,84,29,1635,91,115
581,79,25,1647,92,114
581,79,23,1671,93,113
582,87,25,1677,94,112
581,87,22,1677,95,111
581,89,27,1651,96,110
572,104,41,1643,97,109
581,91,29,1635,98,108
581,85,29,1605,99,107
579,90,29,1562,100,106
571,100,37,1496,101,105
571,100,45,1460,102,104
571,97,51,1447,103,103
571,89,58,1433,104,102
569,83,63,1391,105,101
571,75,78,1357,106,100
565,71,86,1292,107,99
567,63,95,1191,108,98
559,68,102,1103,109,97
563,57,134,974,110,96
555,60,159,799,111,95
555,41,184,712,112,95
552,55,200,621,113,95
551,52,245,521,114,96
549,43,283,437,115,97
547,43,315,375,115,98
543,42,351,315,115,99
543,42,374,263,115,100
539,37,393,213,115,101
541,33,415,175,115,102
539,27,465,141,115,103
537,27,487,105,115,104
536,24,503,85,115,105
535,24,525,75,115,106
533,20,563,63,115,107
535,21,605,43,115,108
531,20,623,37,116,109
535,18,654,28,117,110
533,17,719,25,118,111
535,19,744,18,119,112
531,19,751,17,120,113
533,18,791,16,121,114
531,18,825,18,122,115
531,20,839,13,123,116
529,18,851,12,124,117
533,20,873,11,125,118
531,19,908,13,126,119
533,19,921,12,127,120
533,21,955,11,128,121
533,20,992,8,129,122
533,24,1042,7,130,123
535,19,1069,13,131,124
531,26,1112,8,132,125
533,22,1160,13,133,126
535,23,1171,12,134,127
530,20,1212,10,135,128
529,23,1229,12,136,129
531,21,1255,10,137,130
529,22,1263,9,138,131
533,26,1257,14,139,132
529,26,1253,14,140,133
529,24,1255,17,141,134
524,27,1229,20,142,135
529,22,1214,11,143,136
524,27,1191,17,144,137
521,26,1138,19,145,138
522,28,1069,19,146,139
521,25,1030,12,147,140
519,30,987,13,148,141
521,29,909,14,149,142
521,28,877,12,150,143
521,28,811,27,151,144
519,29,781,16,152,145
522,33,739,21,153,146
520,30,723,18,154,147
525,30,678,18,155,148
519,30,631,13,155,149
521,37,589,21,155,150
520,35,547,19,155,150
521,29,517,19,155,150
519,31,485,17,155,150
521,31,457,18,155,150
521,33,424,17,154,150
523,33,407,47,153,150
523,37,371,87,152,150
529,39,351,120,152,150
529,41,339,157,152,150
532,45,327,199,152,150
530,43,317,227,152,150
535,43,313,246,152,150
533,45,303,283,152,150
535,53,294,309,152,150
535,55,288,315,152,150
536,61,279,314,152,150
535,68,276,301,152,150
536,76,275,275,152,150
532,84,261,243,151,150
536,89,251,199,150,150
531,99,245,155,149,150
535,95,233,127,148,150
531,90,233,105,147,150
531,84,216,83,146,150
531,81,223,69,145,150
532,73,215,67,144,150
529,75,209,53,143,150
533,71,203,44,142,150
531,69,191,39,141,150
533,60,214,26,140,150
530,57,191,25,139,150
531,55,184,17,138,150
529,47,174,16,137,150
531,43,167,16,136,150
523,37,156,13,135,150
531,38,149,16,134,150
529,37,125,11,133,150
532,30,117,0,132,150
531,28,109,4,131,150
529,29,108,21,130,150
529,29,99,6,129,150
531,28,93,0,128,150
530,28,93,2,127,150
532,28,83,0,126,150
529,29,81,4,125,150
529,26,82,2,124,150
527,26,75,2,123,150
529,26,73,12,122,150
529,26,71,0,121,150
529,23,72,1,120,150
527,28,63,3,119,150
529,27,69,2,118,150
523,28,67,3,117,150
529,24,59,0,116,150
525,24,61,0,115,150
531,23,57,0,114,150
525,22,55,0,113,150
525,23,56,0,112,150
524,25,60,2,111,150
529,24,59,0,110,150
529,22,57,0,109,150
529,25,56,0,108,150
525,26,59,0,107,150
525,21,59,0,106,150
523,21,58,0,105,150
525,22,61,0,104,150
523,23,61,1,103,150
521,18,55,0,102,150
525,21,53,0,101,150
525,22,56,3,100,150
523,23,55,0,99,150
527,21,55,0,98,150
523,20,55,0,97,150
529,18,47,0,96,150
525,17,45,0,95,150
529,18,45,0,94,150
523,20,44,0,93,150
524,17,49,0,92,150
523,17,44,0,91,150
525,17,45,0,90,150
522,18,47,3,89,150
523,17,43,0,88,150
521,20,41,0,87,150
521,11,43,0,86,150
519,13,44,0,85,150
519,11,45,0,84,150
510,6,48,0,83,150
518,9,51,1,82,150
519,7,63,1,81,150
522,11,76,2,80,150
519,13,95,0,79,150
519,16,109,3,78,150
509,7,124,1,77,150
509,11,141,0,76,150
508,7,155,7,75,150
521,10,159,4,74,150
510,4,169,1,73,150
509,8,185,3,72,150
509,9,189,5,71,150
507,10,211,5,70,150
507,9,227,8,69,150
508,5,255,3,68,150
508,5,283,7,67,150
509,5,303,4,66,150
506,4,327,4,65,150
507,4,355,5,64,150
507,8,377,3,63,150
507,7,419,3,63,150
505,5,443,6,63,150
509,5,475,2,63,150
508,4,519,1,63,150
507,5,559,1,63,150
507,4,613,3,64,150
517,6,667,0,65,150
505,3,713,3,66,150
510,3,761,1,67,150
509,5,823,3,68,150
511,3,888,5,69,150
509,3,947,2,70,150
519,6,1017,2,71,150
517,5,1103,2,72,150
517,3,1159,1,73,150
507,6,1163,1,74,150
509,5,1149,2,75,150
506,4,1117,0,76,150
517,6,1078,0,77,150
507,6,1035,7,78,150
510,5,985,2,79,150
511,6,958,2,80,150
517,11,937,1,81,150
508,8,922,6,82,150
519,4,901,3,83,150
517,9,888,2,84,150
519,9,871,6,85,150
509,11,841,6,86,150
509,10,799,7,87,150
507,12,740,4,88,150
517,11,739,4,89,150
508,10,681,4,90,150
510,12,652,8,91,150
507,12,621,11,92,150
510,12,580,10,92,150
509,11,551,5,92,150
517,17,535,5,92,150
511,17,537,7,92,150
518,11,541,7,92,150
509,12,543,7,92,150
519,16,541,7,92,150
516,13,543,8,92,150
517,12,543,8,92,150
509,11,551,7,92,150
517,24,555,4,92,150
510,13,554,5,92,150
519,11,559,7,92,150
518,19,557,10,92,150
519,18,553,7,92,150
511,18,557,9,92,150
519,14,563,9,92,150
521,18,584,11,92,150
522,17,607,7,92,150
519,10,635,22,93,150
521,18,669,6,94,150
517,17,687,11,95,150
517,10,683,6,96,150
509,14,669,6,97,150
507,19,613,9,97,150
507,17,553,9,97,150
504,9,467,8,97,150
503,18,391,9,96,150
504,20,307,9,95,150
505,18,230,7,94,150
505,16,169,8,93,150
505,17,143,8,92,150
507,11,120,7,91,150
506,17,115,8,90,150
508,17,103,7,89,150
507,7,89,8,88,150
518,12,91,11,87,150
508,13,91,8,86,150
517,12,89,5,85,150
507,12,95,2,84,150
509,12,105,6,83,150
505,11,107,8,82,150
507,10,105,6,81,150
507,12,107,4,80,150
509,9,105,4,79,150
509,10,103,3,78,150
508,6,107,5,77,150
507,5,101,9,76,150
508,7,99,1,75,150
508,7,101,5,74,150
509,5,105,4,73,150
506,10,111,5,72,150
508,7,123,0,71,150
505,11,142,4,70,150
507,10,159,1,69,150
506,8,186,4,68,150
509,7,215,7,67,150
509,9,275,4,66,150
520,7,348,0,65,150
519,4,455,4,65,150
521,3,585,0,65,150
527,5,775,5,66,150
535,5,1035,11,67,150
530,4,1213,6,68,150
523,6,1285,0,69,150
506,7,1211,0,70,150
495,6,1001,5,71,150
491,8,757,1,72,150
491,6,506,2,72,150
491,7,308,2,71,150
501,13,215,3,70,150
501,12,143,5,69,150
505,18,93,36,68,150
507,19,75,71,67,150
525,23,60,391,67,150
536,26,67,794,68,149
551,27,60,1227,69,148
568,31,55,1883,70,147
581,43,46,2137,71,146
581,47,43,2151,72,145
574,57,37,2079,73,144
571,68,37,2039,74,143
571,75,25,1939,75,142
569,84,23,1739,76,141
565,92,20,1629,77,140
559,100,19,1611,78,139
556,104,22,1471,79,138
553,111,19,1355,80,137
553,109,23,1317,81,136
553,115,21,1303,82,135
553,109,20,1243,83,134
551,121,21,1149,84,133
553,124,22,1179,85,132
551,121,33,1207,86,131
543,119,25,1183,87,130
547,120,23,1139,88,129
554,115,29,1196,89,128
553,116,31,1210,90,127
552,115,38,1225,91,126
551,115,39,1208,92,125
551,120,44,1179,93,124
544,125,41,1107,94,123
551,139,44,1063,95,122
543,147,43,968,96,121
550,149,44,913,97,120
543,167,44,852,98,119
543,172,44,795,99,118
541,174,47,727,99,117
541,183,42,685,99,116
537,200,43,601,99,115
537,203,37,580,98,114
533,205,39,547,97,113
537,215,30,507,96,112
535,219,29,484,95,111
538,215,31,523,94,110
537,200,37,597,93,109
539,203,31,585,92,108
535,230,29,494,91,107
541,233,35,471,90,106
537,249,35,443,89,105
537,285,35,419,88,104
536,283,28,443,87,103
535,281,37,467,86,102
535,301,36,419,85,101
536,327,29,352,84,100
533,339,31,329,83,99
537,313,29,344,82,99
537,285,10,366,81,98
536,292,27,344,80,98
536,329,31,294,79,98
533,357,36,264,78,98
531,347,37,262,77,98
532,317,31,261,76,98
533,309,28,261,75,98
535,327,30,223,74,98
533,364,31,189,73,98
533,367,31,181,72,98
533,341,30,189,71,98
535,337,28,183,70,98
533,355,31,171,69,98
536,348,31,170,68,98
535,342,29,173,67,98
531,358,29,167,66,98
535,411,29,150,65,98
537,407,31,149,64,98
539,405,26,149,63,98
539,457,30,141,62,98
535,598,25,93,61,97
535,739,28,83,60,96
533,799,21,59,59,95
533,933,24,47,58,94
532,1191,26,37,57,93
531,1433,19,21,56,92
531,1541,14,1,55,91
533,1519,19,4,54,90
531,1500,20,0,53,89
533,1542,18,3,52,88
535,1609,16,1,51,87
533,1592,17,12,50,86
533,1433,13,25,49,85
535,1331,20,43,48,84
535,1325,19,53,47,83
537,1328,22,56,46,82
534,1311,25,57,45,81
535,1208,21,61,44,80
537,1117,20,87,43,79
537,1165,21,84,42,78
539,1197,21,79,41,77
536,1209,18,74,40,76
535,1203,22,73,39,75
539,1225,20,59,38,74
537,1251,21,55,37,73
537,1335,21,45,36,72
536,1387,19,31,35,71
535,1421,13,28,34,70
533,1559,13,27,33,69
537,1565,13,22,32,68
535,1605,13,19,31,67
536,1613,14,13,30,66
533,1560,9,8,29,65
537,1555,9,12,28,64
536,1594,12,3,27,63
537,1635,10,11,26,62
535,1599,11,8,25,61
538,1507,13,13,24,60
537,1461,5,2,23,59
537,1479,10,13,22,58
537,1427,18,12,21,57
538,1413,16,12,20,56
536,1402,9,18,19,55
537,1397,11,13,18,54
535,1383,9,21,17,53
538,1383,17,23,16,52
536,1359,7,21,15,51
538,1362,9,25,14,50
535,1363,11,21,13,50
537,1357,7,24,12,50
536,1356,10,25,11,50
539,1391,8,20,10,50
538,1379,9,27,9,50
541,1368,23,22,8,50
539,1387,11,23,7,50
539,1407,3,27,6,50
540,1389,9,27,5,50
541,1373,5,27,4,50
536,1361,8,35,3,50
541,1337,7,30,2,50
539,1299,7,24,1,50
543,1267,8,23,0,50
539,1209,6,36,0,50
541,1171,11,31,0,50
537,1158,4,40,0,50
541,1147,5,31,0,50
539,1141,8,29,0,50
541,1144,3,53,0,50
539,1149,8,37,0,50
541,1173,1,37,0,50
541,1176,2,35,0,50
543,1197,0,35,0,50
541,1181,1,29,0,50
543,1191,2,41,0,50
541,1189,3,36,0,50
540,1193,2,43,0,50
539,1187,3,29,0,50
543,1193,2,59,0,50
541,1195,3,37,0,50
543,1199,3,35,0,50
539,1193,0,39,0,50
547,1183,0,29,0,50
539,1177,1,35,0,50
543,1149,3,35,0,50
539,1143,1,35,0,50
541,1127,0,37,0,50
541,1099,3,39,0,50
542,1083,0,62,0,50
541,1067,3,36,0,50
543,1015,9,36,0,50
543,995,2,35,0,50
544,984,0,37,0,50
548,883,0,39,0,50
543,829,3,29,0,50
543,843,0,40,0,50
543,843,2,43,0,50
541,868,2,41,0,50
543,871,9,41,0,50
543,923,7,37,0,50
543,925,0,35,0,50
543,935,1,40,0,50
548,936,0,41,0,50
548,947,1,43,0,50
549,951,0,37,0,50
547,951,1,43,0,50
549,954,1,45,0,50
549,966,1,39,0,50
553,967,3,43,0,50
549,969,3,45,0,50
550,967,0,43,0,50
550,975,1,42,0,50
550,967,0,45,0,50
551,973,0,44,0,50
553,966,0,48,0,50
551,979,0,43,0,50
552,985,2,41,0,50
551,985,0,43,0,50
551,1000,1,42,0,50
549,995,1,43,0,50
553,1011,0,44,0,50
551,997,2,45,0,50
553,1015,0,42,0,50
551,998,0,43,0,50
552,997,0,44,0,50
552,994,1,43,0,50
555,989,6,43,0,50
553,973,0,42,0,50
555,955,1,47,0,50
555,921,0,47,0,50
553,924,1,59,0,50
553,908,1,45,0,50
555,925,10,57,0,50
554,904,0,51,0,50
557,879,0,20,0,50
554,891,0,47,0,50
555,892,6,47,0,50
554,879,0,44,0,50
555,887,0,51,0,50
554,876,0,48,0,50
556,877,1,53,0,50
555,887,1,53,0,50
557,883,0,47,0,50
556,890,0,55,0,50
557,887,0,55,0,50
557,883,1,55,0,50
559,877,1,53,0,50
557,873,0,50,0,50
557,869,0,56,0,50
557,869,1,50,0,50
557,868,0,55,0,50
556,867,0,53,0,50
557,869,0,61,0,50
556,845,0,67,0,50
559,822,11,72,0,50
559,809,1,75,0,50
559,788,0,83,0,50
559,761,0,99,0,50
563,719,2,115,0,50
560,696,0,141,0,50
567,653,4,174,0,50
567,614,2,219,0,50
569,572,6,284,0,50
569,529,18,360,0,50
571,487,11,453,0,50
575,437,22,559,0,50
583,405,25,679,0,50
585,361,29,789,0,50
587,334,37,889,0,50
590,284,29,985,1,50
591,264,29,1060,2,50
593,231,27,1127,3,50
597,207,31,1183,4,50
596,187,27,1221,5,50
596,175,29,1245,6,50
599,175,35,1229,7,50
598,172,27,1239,8,50
599,168,17,1245,9,50
600,152,27,1259,10,50
599,156,23,1261,11,50
598,153,35,1260,12,50
599,156,23,1227,13,50
600,155,25,1192,14,50
599,159,37,1183,15,50
600,155,31,1181,16,50
599,151,27,1183,17,50
600,139,29,1199,18,50
601,123,10,1222,19,50
601,118,30,1225,20,50
600,105,26,1228,21,50
601,104,27,1231,22,50
600,93,29,1229,23,50
605,87,31,1237,24,50
601,85,26,1215,25,50
603,77,24,1204,26,50
602,77,28,1209,27,50
605,91,35,1191,28,50
602,77,26,1196,29,50
603,80,29,1171,30,50
603,84,31,1149,31,50
601,93,35,1141,32,50
601,81,22,1125,33,50
604,99,35,1129,34,50
599,85,30,1119,35,50
607,81,39,1116,36,50
603,83,29,1109,37,50
603,77,27,1093,38,50
603,78,30,1079,39,50
604,57,39,1068,40,50
603,77,37,1053,41,50
604,73,39,1041,42,50
601,69,37,1044,43,50
603,63,40,1032,44,50
604,62,39,1036,45,50
603,57,39,1035,46,50
604,54,39,1043,47,50
604,51,43,1045,48,50
602,43,41,1048,49,50
603,30,47,1051,50,50
603,39,40,1059,51,50
605,37,38,1065,52,50
607,37,36,1075,53,50
607,36,35,1079,54,50
606,29,30,1095,55,50
607,38,30,1099,56,50
607,29,28,1087,57,50
613,30,31,1087,58,50
611,30,39,1071,59,50
611,37,30,1069,60,50
611,35,31,1064,61,50
611,29,33,1053,62,50
607,29,37,1055,63,50
611,30,37,1047,64,50
607,25,31,1048,65,50
611,21,30,1043,66,50
605,21,37,1045,67,50
611,23,30,1039,68,50
607,17,31,1043,69,50
606,18,35,1045,70,50
607,10,28,1045,71,50
613,10,27,1049,72,50
611,12,23,1042,73,50
613,9,22,1039,74,50
607,10,18,1019,75,50
614,9,27,1022,76,50
614,10,20,1005,77,50
611,8,19,991,78,50
607,7,22,973,79,50
611,7,23,957,80,50
607,9,19,941,81,50
611,10,24,924,82,50
605,5,18,907,83,50
611,5,23,883,84,50
605,7,20,871,85,50
610,7,19,855,86,50
605,8,19,839,87,50
606,10,12,839,88,50
604,19,16,831,89,50
607,1,8,816,90,50
604,5,11,824,91,50
605,3,7,814,92,50
605,4,12,811,93,50
605,0,13,807,94,50
605,7,11,811,95,50
603,3,10,811,96,50
603,5,5,816,97,50
611,0,9,824,98,50
605,4,6,820,99,50
605,6,5,804,100,50
605,1,1,811,101,50
605,7,3,811,102,50
605,5,0,804,103,50
605,4,0,796,104,50
603,5,0,782,105,50
604,0,21,779,106,50
601,1,0,767,107,50
603,3,0,744,108,50
602,5,0,723,109,50
601,4,0,703,109,50
600,5,1,694,109,50
602,5,0,686,109,50
601,0,0,663,109,50
601,4,0,633,109,50
601,3,1,601,109,50
597,0,0,571,109,50
597,2,0,539,109,50
595,0,0,518,109,50
595,3,1,485,108,51
595,2,0,473,107,52
595,2,0,476,106,53
595,1,1,487,105,54
596,2,1,507,105,54
596,1,9,537,105,54
597,2,20,541,105,54
599,3,28,535,105,54
599,2,39,569,105,54
599,0,51,591,105,54
599,5,69,591,105,54
601,2,95,583,105,55
599,0,138,563,106,56
597,6,181,519,106,57
599,6,245,477,107,58
596,5,326,423,108,59
597,3,393,375,109,60
591,3,444,327,110,61
590,0,495,286,111,62
589,3,541,253,112,63
587,1,587,217,113,64
588,4,615,189,114,65
587,6,648,179,115,66
584,4,681,163,116,67
584,6,727,143,117,68
583,2,763,135,118,69
587,4,799,117,119,70
583,8,827,115,120,71
584,1,854,95,121,72
583,4,887,89,122,73
583,7,905,83,123,74
579,3,915,83,124,75
581,5,932,83,125,76
583,9,957,79,126,77
583,7,991,75,127,78
579,3,997,68,128,79
579,9,1003,69,129,80
573,7,1015,62,130,81
579,7,999,55,131,82
575,8,1003,55,132,83
581,11,1031,51,133,84
573,8,1045,46,134,85
581,9,1062,45,135,86
575,6,1081,43,136,87
575,10,1093,41,137,88
581,12,1106,41,138,89
579,13,1117,39,139,90
573,11,1140,35,140,91
573,10,1148,37,141,92
572,12,1163,39,142,93
572,13,1147,38,143,94
573,17,1192,30,144,95
571,15,1195,33,145,96
569,17,1181,39,146,97
573,14,1188,37,147,98
571,18,1191,33,148,99
569,20,1189,38,149,100
571,13,1183,39,150,101
571,20,1146,33,151,102
570,20,1061,39,152,103
568,25,1003,35,153,104
569,23,1001,37,154,105
570,19,999,26,155,106
565,17,947,37,156,107
563,24,862,37,157,108
565,25,792,19,158,109
570,23,798,35,159,110
565,27,755,37,160,111
564,26,693,30,161,112
563,26,603,35,161,113
559,25,503,29,161,114
562,31,411,30,160,115
567,30,371,30,159,116
566,29,309,27,158,117
569,30,263,26,157,118
567,29,221,35,156,119
573,30,191,27,155,120
572,36,157,26,154,121
583,31,137,25,153,122
581,35,121,27,152,123
581,39,106,29,151,124
581,39,99,23,150,125
584,41,91,25,149,126
581,55,101,24,148,127
583,43,76,26,147,128
579,39,75,24,146,129
575,43,69,25,145,130
573,45,61,25,144,131
569,50,59,24,143,132
571,47,55,27,142,133
573,47,51,22,141,134
570,35,53,22,140,135
569,43,47,23,139,136
569,41,51,25,138,137
570,40,47,23,137,138
567,37,46,39,136,139
571,38,51,19,135,140
569,35,47,21,134,141
567,35,43,26,133,142
567,39,43,21,132,143
567,30,47,23,131,144
564,29,47,23,130,145
564,31,48,24,129,146
565,41,47,25,128,147
569,45,53,25,127,148
565,53,51,22,126,149
566,59,45,27,125,150
565,63,45,25,124,150
567,69,44,28,123,150
565,77,45,26,122,150
567,89,43,22,121,150
569,107,45,25,120,150
567,133,41,25,119,150
565,166,42,25,118,150
566,201,40,25,117,150
567,251,41,29,116,150
567,325,41,26,115,150
567,395,37,30,114,150
567,473,37,25,113,150
566,606,39,29,112,150
566,743,30,30,111,149
567,915,30,27,110,148
569,1157,27,29,109,147
567,1274,25,28,108,146
569,1387,28,27,107,145
567,1587,22,30,106,144
569,1715,25,28,105,143
567,1784,33,29,104,142
571,1837,22,26,103,141
569,2005,25,27,102,140
571,2069,19,25,101,139
569,2099,17,25,100,138
569,2079,18,25,99,137
569,2095,14,26,98,136
573,2133,18,24,97,135
575,2167,19,25,96,134
572,2218,12,23,95,133
573,2199,14,27,94,132
573,2263,18,21,93,131
571,2205,23,24,92,130
572,2166,12,25,91,129
571,2083,13,27,90,128
573,1991,13,27,89,127
573,1991,11,29,88,126
573,1939,10,30,87,125
573,1854,11,44,86,124
571,1853,13,33,85,123
572,1851,10,31,84,122
573,1782,11,31,83,121
573,1739,18,39,82,120
575,1758,16,42,81,119
573,1767,24,41,80,118
575,1725,11,39,79,117
571,1765,26,41,78,116
572,1805,11,39,77,115
572,1823,11,37,76,114
572,1877,13,36,75,113
573,1951,11,33,74,112
575,1965,16,27,73,111
571,1959,9,29,72,110
571,1998,9,30,71,109
570,2015,11,29,70,108
573,1909,11,22,69,107
571,1851,9,28,68,106
573,1865,7,23,67,105
572,1927,9,28,66,104
572,1831,6,23,65,103
571,1720,6,26,64,102
572,1675,6,27,63,101
571,1719,10,29,62,100
571,1703,9,30,61,99
567,1551,11,35,60,98
573,1419,9,39,59,97
571,1415,11,45,58,96
571,1401,10,47,57,95
569,1335,12,54,56,94
574,1175,6,68,55,93
573,1107,7,77,54,92
572,1117,10,76,53,91
569,1085,12,76,52,90
571,958,4,85,51,89
571,807,9,103,50,88
573,733,10,122,49,87
572,731,11,135,48,86
581,671,9,149,47,85
575,547,10,199,46,84
585,485,9,277,45,83
584,473,0,327,44,82
585,460,12,349,43,81
585,432,12,377,42,80
589,381,14,505,41,79
591,343,16,631,40,78
596,328,20,686,39,77
596,326,19,709,38,76
599,284,20,795,38,75
601,254,19,903,38,74
601,233,21,955,39,73
600,227,20,985,40,72
603,205,23,1021,41,71
602,195,21,1067,42,70
606,189,27,1053,43,69
603,182,26,1068,44,68
604,183,28,1063,45,67
603,183,25,1069,46,66
603,190,24,1032,47,65
603,192,24,1011,48,64
601,200,27,996,49,63
599,213,28,955,50,62
601,217,31,923,51,61
600,199,28,935,52,60
603,163,35,979,53,59
